STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-61 	 -775 	 -709 	179.585 	 -66.08 	 -82.6 	
-44 	 -876 	 -678 	184.135 	 -65.1 	 -74.025 	
-11 	 -966 	 -631 	190.12 	 -64.12 	 -67.025 	
6 	 -1098 	 -524 	195.895 	 -62.09 	 -63.49 	
109 	 -1258 	 -374 	201.88 	 -59.465 	 -64.645 	
70 	 -1129 	 86 	206.92 	 -54.915 	 -64.505 	
-315 	 -1286 	 682 	202.3 	 -51.1 	 -44.345 	
-867 	 -1337 	 1448 	187.075 	 -50.575 	 2.24 	
-1881 	 -1308 	 2692 	151.27 	 -52.815 	 52.71 	
-2241 	 -1289 	 3627 	86.905 	 -58.38 	 54.67 	
-1658 	 -530 	 4076 	-8.155 	 -49.315 	 -25.62 	
-902 	 348 	 3988 	-141.225 	 -30.905 	 -116.935 	
-132 	 1423 	 3226 	-305.305 	 -4.62 	 -114.73 	
332 	 2120 	 1936 	-494.725 	 35.49 	 -13.72 	
969 	 2426 	 121 	-689.255 	 86.135 	 101.045 	
1407 	 2930 	 -1846 	-865.515 	 156.695 	 169.47 	
1897 	 3249 	 -3745 	-1009.09 	 229.635 	 212.765 	
1910 	 2330 	 -4791 	-1098.69 	 306.565 	 252 	
1444 	 630 	 -4223 	-1105.65 	 364.035 	 252.7 	
724 	 -416 	 -2335 	-1035.9 	 381.745 	 201.215 	
68 	 -1863 	 -903 	-905.975 	 354.13 	 117.67 	
396 	 -1492 	 -96 	-704.13 	 269.395 	 -2.345 	
-116 	 -422 	 406 	-487.305 	 175.7 	 -31.465 	
411 	 164 	 -75 	-277.935 	 78.575 	 56.525 	
146 	 930 	 -469 	-83.895 	 3.535 	 140.525 	
292 	 1327 	 -1086 	64.75 	 -75.985 	 130.305 	
257 	 1747 	 -1747 	168.945 	 -133.14 	 55.3 	
19 	 1743 	 -2288 	225.96 	 -167.58 	 -27.685 	
-162 	 1919 	 -2401 	257.11 	 -183.12 	 -73.045 	
-156 	 1619 	 -2294 	259.875 	 -182.805 	 -93.17 	
210 	 1379 	 -2225 	252.28 	 -173.25 	 -113.4 	
195 	 1189 	 -2030 	238.14 	 -150.535 	 -119.35 	
251 	 1000 	 -1850 	222.25 	 -126.245 	 -99.085 	
165 	 730 	 -1621 	207.48 	 -100.24 	 -66.535 	
77 	 469 	 -1446 	193.795 	 -77.385 	 -37.065 	
-78 	 298 	 -1378 	183.925 	 -56.875 	 -13.825 	
-136 	 153 	 -1394 	177.415 	 -39.06 	 1.015 	
-151 	 145 	 -1475 	173.845 	 -25.235 	 4.585 	
